species,s,f,g
Potentilla_inclinata,327.68,9.59414272,2.383375725
Potentilla_parvifolia,235.445,11.30136,3.312053001
Potentilla_recta,312.5,8.06625,2.051908412
Potentilla_supina,142.805,8.6568391,3.257608904
Potentilla_szovitsii,280.60805,11.08682406,2.97624307
Potentilla_tanacetifolia,128,6.1184,2.431891451
Potentilla_virgata,359.12,9.69624,2.300884746
Pothos_repens,259.308,4.5897516,0.788371674
Poulsenia_armata,205.25,10.41795,3.53940687
Pouteria,234.8125,3.258475,0.975713771
Pouteria_beaurepairei,248.645,6.68109115,1.905323992
Pouteria_durlandii,312.5,4.0625,1.033426676
Pouteria_egregia,300.125,8.4035,2.181325229
Pouteria_guianensis,56.18,3.0320346,1.819091691
Pouteria_jariensis,112.5,3.200625,1.356968719
Pouteria_reticulata,285.5,4.830666667,1.335081272
Pouteria_retinervis,153.125,3.24625,1.179696297
Pouteria_stipitata,128.415861,6.374497703,3.023302416
Pouteria_trilocularis,480.5,4.805,0.98573006
Pouteria_venosa,494.55125,4.9455125,1.000039045
Pouzolzia_zeylanica,242,4.6464,1.343136701
Prangos_ferulacea,1026.045,5.130225,0.720218899
Premna_barbata,278.2224,0.360019786,0.140757862
Premna_coriacea,340.0496,12.81102863,4.09807703
Premna_herbacea,220.2594,6.49412815,3.882746492
Premna_microphylla,464.7919,0.805949155,0.135139084
Premna_mollissima,266.6298,5.677614961,2.515310236
Premna_resinosa,216.3952,6.025740739,1.632357369
Premna_tomentosa,197.0742,4.842113094,2.572141472
Prenanthes_purpurea,448,2.0608,0.329674073
Prestoea_acuminata_var._montana,312.5,4.375,1.112921035
Primula_bracteata,415.2962,4.874331499,1.075591565
Primula_obconica,1326,6.2322,0.36582693
Primula_ovalifolia,598.58,9.3558054,1.719615629
Primula_sinensis,2008,9.8704,0.700682479
Primula_veris,344.9688889,4.147388467,0.925559288
Primula_veris_subsp._macrocalyx,387.8391005,4.491952462,1.025700721
Prinsepia_sinensis,774.21125,6.916803308,1.117858907
Priva_cordifolia,278.2224,6.835924368,1.73754574
Pronaya_fraseri,1050,19.95,1.654776721
Prosopis_juliflora,220.5,2.4255,0.734527883
Prosopis_julifloravar.glandulosa,392,4.9392,1.121824404
Prosopis_nigra,68.09445,1.42998345,0.779267309
Prosopis_velutina,71.88005,0.982600284,0.521175515
Protea_amplexicaulis,4440.051,19.5362244,0.728856057
Protea_cynaroides,2963.5025,15.51005425,0.919979715
Protea_eximia,807.21,9.602676,1.009368503
Protea_longifolia,3456,30.7584,1.42903669
Protea_nitida,756.605,10.6681305,1.744074453
Protea_repens,1860.5,11.163,1.163797425
Protea_welwitschii,188.2243,3.97153273,0.805143194
Protium,219.5,13.2122,3.826540497
Protium_crassipetalum,15.125,0.8787625,1.016096905
Protium_decandrum,155.3065625,11.39870375,3.633866043
Protium_klugii,50,2.9465,1.873841046
Protium_tenuifolium,179.9169424,14.11994307,4.404129813
Proustia_cuneifolia,338,8.45,2.066853351
Prunella_vulgaris,466.04045,9.101769989,1.89594334
Prunus_arborea_var._montana,361.805,9.8121516,2.319734449
Prunus_avium,462.385025,8.345620939,1.456815721
Prunus_clarofolia,315.005,3.51860585,0.891503805
Prunus_discoidea,226.398,2.427439356,0.612988624
Prunus_divaricata,280.60805,11.4544206,3.07492387
Prunus_domestica,353.2482,9.43172694,2.256641365
Prunus_dulcis,1092,16.0524,1.796782995
Prunus_fenzliana,689.4298445,14.31256357,2.451227913
Prunus_ilicifolia,522.3322,13.89403652,1.735471218
Prunus_incana,401.29445,8.025487706,1.801570084
Prunus_laurocerasus,906.6244126,12.99816222,1.907583288
Prunus_lusitanica,599.9344316,12.17240743,1.837614001
Prunus_maackii,322.769025,5.2665596,1.324291673
Prunus_mahaleb,500,10.2,1.314818503
Prunus_obtusata,194.045,4.82978005,1.559148314
Prunus_padus,203.1253125,9.437401456,3.037562872
Prunus_pensylvanica,363.6822773,9.623592569,2.269276751
Prunus_polytricha,423.405,4.86492345,1.063186184
Prunus_salicina,239.805,14.3835039,4.176830803
Prunus_schneideriana,240.84,1.53342828,0.306415072
Prunus_serotina,294.720623,5.890500221,1.55663878
Prunus_spinosa,398.0881115,13.1774323,2.921534418
Prunus_spinulosa,356.0044,3.567659209,0.744055842
Prunus_subhirtella,292.82,11.41998,3.001071066
Prunus_virginiana,59.585,2.17263825,1.242830718
Prunus_yedoensis,354.63138,11.86269196,3.596690931
Psephellus_zuvandicus,287.0408,11.75432076,3.119873797
Pseudognaphalium_canescens,90.99005,3.812483095,1.797307056
Pseudolmedia_glabrata,40.5,0.5103,0.360586415
Pseudopiptadenia_psilostachya,288,7.4016,1.961284842
Pseudosindora_palustris,208.08,2.933928,0.914630305
Psidium_cattleianum,285.0433333,16.31417729,4.14987538
Psychotria,312.5,3.0625,0.779044725
Psychotria_araguana,128,1.2032,0.478238068
Psychotria_asiatica,220.8004833,3.51257238,1.065813388
Psychotria_aubletiana,480.5,3.844,0.788584048
Psychotria_berteroana,420.5,8.8305,1.936482601
Psychotria_botryocephala,251,3.1061,0.903691881
Psychotria_capensis,134.6469,2.692938,0.817198726
Psychotria_flava,264.5,3.7559,1.038514315
Psychotria_manillensis,561.834,22.47336,3.348643521
Psychotria_serpens,544.5,3.90951,0.753415743
Psychotria_simiarum,420.5,4.83575,1.060454758
Psychotria_sloanei,237.62,1.497006,0.436710214
Psychotria_zombamontana,153.5953,2.84169066,0.675166839
Psydrax_dicoccos,220.5,11.37339,3.44426802
Pterocarpus,338.4225,7.7947875,1.996103371
Pterocarpus_rohrii,272.8125,7.749225,2.138239286
Pterocarya_stenoptera,277.7909,7.368632405,2.085648489
Pterospermum_lanceifolium,233.3772,13.46586444,2.709488793
Pulmonaria_officinalis,1046.833333,8.330066667,0.75801533
Pulmonaria_rubra,605.52,0.544968,0.099590534
Pulmonaria_saccharata,598.58,0.538722,0.099018174
Punica_granatum,85.24449704,1.619219757,0.881240324
Putranjiva_roxburghii,180.5,10.3246,3.455778803
Pycnarrhena_insignis,693,7.3458,1.005603892
Pycnarrhena_longifolia,486,3.402,0.53199773
Pycnarrhena_lucida,352.5,3.77175,0.721885546
Pycnarrhena_manillensis,720,6.12,0.657409251
Pycnarrhena_novoguineensis,486,3.159,0.493997892
Pycnarrhena_ozantha,450,5.355,0.807736243
Pycnarrhena_pleniflora,486,4.9572,0.775196692
Pycnarrhena_tumefacta,360,6.408,1.238008117
Pyrenaria_microcarpa,198.005,4.1699853,1.332624367
Pyrola_asarifolia,431.88605,11.02345954,2.385308901
Pyrola_asarifolia_subsp._incarnata,369.92,7.435392,1.738446253
Pyrus,231.125,8.20262625,2.426279149
Pyrus_betulifolia,541.205,6.39163105,1.235498158
Pyrus_phaeocarpa,459.045,10.39736925,2.182263263
Pyrus_syriaca,441.045,5.87912985,1.258875859
Quadrella_odoratissima,72,3.0312,1.60642202
Qualea_acuminata,153.125,13.2391875,4.811157636
Qualea_dinizii,497.5525,13.8543,2.764972818
Quararibea_funebris,364.5,16.73055,3.940694397
Quercus_acuta,220.5,15.98625,4.841206503
Quercus_acutissima,495.431632,30.77762722,6.085201665
Quercus_agrifolia,188.7468,4.19017896,1.118250986
Quercus_alba,151.746,8.9740042,2.999169545
Quercus_aliena,216.32,16.613376,5.079498796
Quercus_asymmetrica,197.6072,9.356305706,2.993052438
Quercus_auricoma,251.761,12.784572,3.013271535
Quercus_cerris,432.2076267,20.64255097,4.128305924
Quercus_chrysolepis,177.4656,7.098624,2.047597497
Quercus_ciliaris,260.9971,1.736413706,0.412065404
Quercus_coccifera,280.554175,13.04483943,3.525750269
Quercus_coccinea,73.2231,5.908469108,2.28359867
Quercus_ellipsoidalis,102.745,4.87347725,2.148144283
Quercus_falcata,220.5,23.5935,8.582992014
Quercus_gilva,220.5,8.26875,2.504072329
Quercus_glauca,252.3026667,6.603279237,1.958817412
Quercus_ilex,459.2373547,19.92318818,3.683701875
Quercus_lyrata,242,28.9916,8.380613373
Quercus_macranthera,327.68,18.3205888,4.55119836
Quercus_macrocarpa,201.2586157,13.42114567,4.502694231
Quercus_marilandica,338,19.7054,5.865644744
Quercus_michauxii,153.3039212,8.197870048,2.925738279
Quercus_mongolica,229.5293625,14.40005381,4.264405112
Quercus_muehlenbergii,162,17.01,6.947784271
Quercus_multinervis,144.5,10.78837,4.035833247
Quercus_myrsinifolia,202.1622297,8.142073563,2.731290917
Quercus_nigra,364.5,22.599,5.050239957
Quercus_oxyodon,184.32,11.9384064,3.954316551
Quercus_palustris,135.25,8.22368925,3.305324109
Quercus_petraea,348.0967867,12.54793179,2.969619925
Quercus_phellos,238.5,15.9147,4.859428126
Quercus_phillyreoides,499.5350356,11.14128877,1.625155843
Quercus_pubescens,237.62,2.067294,0.60307601
Quercus_robur,383.9194614,12.90330882,2.251454705
Quercus_rubra,190.3624704,10.57436772,2.912678699
Quercus_salicina,180.5,9.025,3.020785667
Quercus_serrata,261.0203836,16.53109023,4.390258628
Quercus_sessilifolia,304.0048,6.630688099,1.748118707
Quercus_spinosa,214.245,12.4176402,3.815004275
Quercus_stellata,388.25,20.832194,5.396286575
Quercus_stewardiana,365.5925,2.153339825,0.367137112
Quercus_suber,628.336,13.9490592,0.612406825
Quercus_velutina,290.3905675,10.95315727,2.476668634
Quercus_virginiana,220.5,10.47375,4.244532414
Quercus_wutaishanica,234.125,15.57167923,4.549470153
Quiina_guianensis,242,10.164,2.938111533
Quillaja_saponaria,389.88,19.026144,3.712742838
Rajania_cordata,612.5,7.35,1.335505242
Ranunculus_auricomus,762.45125,7.929493,1.291369974
Ranunculus_basilobatus,1650.75,11.55525,0.459420674
Ranunculus_cassubicus,706.88,4.011544,0.65544553
Ranunculus_caucasicus,649.08045,6.398635076,1.129404159
Ranunculus_polyanthemos,1192.955625,10.19680031,1.331093305
Ranunculus_pseudolowii,1957,22.3098,1.330057343
Ranunculus_repens,1058,9.02474,1.247679874
Ranunculus_saruwagedicus,1770.25,0.885125,0.022753627
Ranunculus_schottii,1898,18.2208,1.333123145
Ranunculus_strigillosus,799.60005,5.514041945,0.87688969
Rapanea_melanophloeos,245.9277,4.40079494,1.094552668
Raphia_africana,714.42,21.4326,4.522770333
Raphia_hookeri,616.005,32.2170615,11.74777446
Raphia_mambillensis,933.12,28.92672,5.771984888
Raphia_mannii,933.12,43.85664,8.751073863
Raphia_regalis,444.02,27.573642,9.759567629
Raphia_sudanica,1058,45.494,13.68761036
Raphia_vinifera,1012.5,55.6875,12.86137209
Rapistrum_rugosum,257.41805,8.677562466,2.432145515
Rauvolfia_caffra,375,4.875,0.958832476
Rauvolfia_mannii,334.4,2.70864,0.446136686
Rauvolfia_mombasiana,378,5.2164,1.167957368
Rauvolfia_tetraphylla,450,15.525,2.341756334
Reineckea_carnea,630.125,4.4234775,0.792431575
Remijia_morilloi,515,4.429,0.87763386
Renealmia_jamaicensis,364.5,5.103,1.201954718
Retiniphyllum_concolor,500,3.15,0.633485759
Rhamnus_alaternus,511.56,13.607496,1.722100977
Rhamnus_caroliniana,220.5,11.13525,2.714435983
Rhamnus_cathartica,378.4802685,11.29599775,2.587485922
Rhamnus_crenulata,651.36,11.529072,1.21716056
Rhamnus_davurica,326.4025,4.787104675,1.192092648
Rhamnus_glandulosa,519.2,11.52624,1.246741842
Rhamnus_humboldtiana,98,5.7722,3.149770901
Rhamnus_pallasii,510.407225,15.00766979,2.348887002
Rhamnus_parvifolia,300.6152,7.43331205,1.927916416
Rhamnus_pumila,760,11.628,1.811631532
Rhaphidophora_sylvestris,546.7077,9.67672629,1.93563075
Rhaphiolepis_indica,384.4073833,9.210831207,2.247536029
Rheedia,583.3125,11.33775,2.141578049
Rhipsalis_crispata,624,0.7488,0.074641426
Rhizophora_mangle,639.3016059,4.814434987,0.851497714
Rhizophora_mucronata,401.2,6.33896,1.01217104
Rhizophora_stylosa,1297.86,13.5107226,1.319780172
Rhodiola_angusta,1102.6208,7.738192774,1.047943236
Rhododendron_aureum,364.7844833,12.22278331,2.836040627
Rhododendron_aurigeranum,810,30.942,1.229724925
Rhododendron_catawbiense,128,3.456,1.373662535
Rhododendron_culminicolum,627,22.1331,1.293598774
Rhododendron_dauricum,255.38,3.0543448,0.859480298
Rhododendron_hirsutum,986,23.3682,1.511684538
Rhododendron_latoucheae,549.5855,5.051378267,1.042754263
Rhododendron_macgregoriae,540,27.756,1.229322255
Rhododendron_mariae,285.22,8.4790191,2.235759787
Rhododendron_mariesii,597.1498,1.79204655,0.275722457
Rhododendron_micranthum,369.92,2.7522048,0.643484583
Rhododendron_moulmainense,340.605,8.58665205,2.092231131
Rhododendron_mucronulatum,361.805,5.91551175,1.398512472
Rhododendron_myrtifolium,120.125,2.16225,0.887157054
Rhododendron_nudiflorum,66.125,2.24825,1.243291785
Rhododendron_ovatum,621.6066,1.314697959,0.144428462
Rhododendron_ponticum,571.5578958,19.63409182,3.549641659
Rhododendron_simsii,415.4332,0.7270081,0.135340823
Rhododendron_viscosum,112.5,2.7,1.144718779
Rhodostemonodaphne_grandis,364.5,12.0285,2.833178978
Rhombophyllum_rhomboideum,80.01125,0.346448713,0.174170552
Rhus_ciliata,117.3512,2.053646,0.852497513
Rhus_copallinum,219.25,7.07075,2.171420041
Rhus_coriaria,440.0654445,8.60327944,1.844236869
Rhus_excisa,288,15.3504,4.067567395
Rhus_hypoleuca,672.9294,2.140588421,0.279143233
Rhytidosporum_alpinum,980,16.072,1.479815335
Ribes_aureum,900,13.05,1.441746671
Ribes_burejense,384.991525,4.840268939,1.089899755
Ribes_diacanthum,276.125,8.9740625,2.428552688
Ribes_komarovii,236.391025,2.949679313,0.826054891
Ribes_mandshuricum,349.1053125,4.217845182,0.981153013
Ribes_nigrum,429.5864258,8.255519588,1.741185451
Ribes_tenue,136.125,2.49789375,0.96275619
Ribes_triste,378.40005,4.46701259,1.03264938
Ribes_uva-crispa,648.1780296,6.433230415,1.127161877
Ricinus_communis,568.2166667,11.42525167,1.717137704
Ricotia_aucheri,1197,10.0548,0.808165615
Ricotia_carnosula,476,3.5224,0.608157036
Ricotia_davisiana,540,5.292,0.708646682
Ricotia_sinuata,388.5,3.885,0.515094495
Ricotia_tenuifolia,522.75,3.1365,0.393472276
Ricotia_varians,387,7.4304,1.03982487
Rinorea_bengalensis,346.3712,3.107642406,0.75088159
Rinorea_lanceolata,384.1992,3.6979173,0.848379705
Rinorea_paniculata,253.125,4.4398125,1.254897962
Rinorea_riana,684.5,8.214,1.411819828
Robinia_pseudoacacia,130.844,1.4945225,0.572466064
Robinsonella_mirandae,24.5,1.44305,1.31102098
Rodognaphalopsis_discolor,400,3.4,0.764469611
Rohdea_japonica,2500,7.25,0.331945588
Roldana_lobata,237.40205,4.961702845,1.448104233
Roldana_petasitis,1408,14.9248,1.345636812
Rollinia_exsucca,464.72125,12.06850875,2.532769793
Rosa_acicularis,453.556225,5.30336214,1.135437018
Rosa_arvensis,297.7470532,4.562194627,1.20095589
Rosa_blanda,152.4258,2.34735732,0.854990456
Rosa_bracteata,210.750625,12.25067956,3.628788241
Rosa_canina,428.958225,4.962480581,1.088999116
Rosa_corymbulosa,214.245,7.94634705,2.441313122
Rosa_iberica,384.47645,5.123917649,1.175110141
Rosa_macrophylla,330.245,3.05476625,0.755911866
Rosa_spinosissima,505.62,3.96052146,0.792048094
Rosa_xanthina,182.405,1.5139615,0.504089633
Rosmarinus_officinalis,119.716,5.8421408,1.957258375
Roupala_montana,620.5,14.2231,2.51138581
Roupala_pseudocordata,695.645,9.1129495,1.553733158
Roystonea_regia,580.385,9.883040294,1.783834726
Rubia_argyi,999.045,9.56086065,1.360240707
Rubia_cordifolia,537.4583333,4.317359167,0.856957677
Rubia_peregrina,707.8016864,8.282160812,1.399906941
Rubia_tinctorum,1040,9.152,1.002315068
Rubus_arcticus,184.32,3.7638144,1.246675065
Rubus_fockeanus,307.52,8.3399424,2.138639938
Rubus_irenaeus,182.405,5.52869555,1.840838168
Rubus_plicatus,349.9862157,12.02341233,3.003910904
Ruellia,200,1.98,0.629595329
Ruellia_californica,256.2848,3.20356,0.899876151
Ruellia_macrophylla,200,2.32,0.737707658
Ruellia_picta,522,11.0664,1.787126912
Rumex,786.0101,4.865577817,0.779404993
Rumex_acetosella,954.845,4.84106415,0.704507633
Rumex_acetosella_subsp._acetoselloides,791.2242,6.76496691,1.081501685
Rumex_obtusifolius,521.96805,6.561138389,1.291423076
Rumex_tuberosus,709.51445,6.318226177,1.066659611
Ruscus_aculeatus,458.1380257,1.273669528,0.228571309
Ruta_graveolens,1050,12.285,0.974916731
Ruyschia_tremadena,1404.5,14.8877,1.78639725
Saba_comorensis,202.5,17.27325,3.102928409
Sabal_minor,200,9.24,2.938111533
Sacoglottis_cydonioides,276.125,14.3585,3.8856843
Sageretia_henryi,273.78,15.2002656,4.13106113
Salacca_zalacca,483.3025,7.478903235,1.496906849
Salix_× fragilis,963.6728,11.19016855,1.029382025
Salix_acmophylla,672.6445,8.150010134,1.015431094
Salix_aegyptiaca,212.4608,3.172039744,0.74122483
Salix_alba,278.414225,5.212649162,1.425387017
Salix_arbutifolia,158.42,3.1335476,1.119547685
Salix_atrocinerea,338.685,13.29338625,2.088633201
Salix_babylonica,335.09775,3.657030765,0.668879032
Salix_baladehensis,732.8415,14.37835023,1.335577561
Salix_caprea,195.2491752,5.34258413,1.811038343
Salix_carmanica,774.137,12.23910597,1.201748892
Salix_caspica,637.2058,12.96713803,1.228067399
Salix_caucasica,541.9908,11.53898413,2.378089965
Salix_cheilophila,103.68,10.191744,4.50103424
Salix_cinerea,237.75,8.11203,1.835870866
Salix_cupularis,60.5,3.26095,1.885288234
Salix_denticulata,433.8018,10.35484897,1.501132441
Salix_elbursensis,193.1545,8.112489,1.38235112
Salix_euxina,209.1825,7.059909375,2.585253314
Salix_excelsa,453.5574,6.722475048,1.361183431
Salix_fedtschenkoi,555.755,9.32001135,1.408268158
Salix_firouzkuhensis,357.7788,46.67940004,5.191869606
Salix_gordejevii,89.78,5.02768,2.3861027
Salix_issatissensis,990.925,13.62521875,1.407158292
Salix_lacus-tari,656.18,10.66423736,1.542767062
Salix_myrtillacea,315.005,10.1746615,2.577938488
Salix_myrtilloides,285.605,5.9234477,1.576169647
Salix_nigra,181,6.387742,3.012451575
Salix_pedicellata,389.9016,22.50512035,2.558891119
Salix_pentandra,405.3345,7.97761873,1.858142204
Salix_pseudomedemii,251.712,23.85222912,3.627583039
Salix_pycnostachya,473.6245,7.33170726,1.033976841
Salix_raddeana,246.42,4.324671,1.238871899
Salix_songarica,504.375,9.92105625,1.641252222
Salix_tetrasperma,523.8,6.081318,1.10863439
Salix_triandra,428.673,3.87520392,0.472743616
Salix_wilhelmsiana,304.4142,10.70320327,1.619671858
Salix_zygostemon,346.2318,11.89306233,1.726852325
Saltera_sarcocolla,1585.866667,14.57730667,0.987299747
Salvia_atropatana,282.2688,7.67771136,2.054999152
Salvia_chinensis,266.805,3.4898094,0.960762471
Salvia_involucrata,320,8.416,1.155665947
Salvia_nemorosa,304.0578,9.36498024,2.41512768
Salvia_pratensis,270.28125,9.45984375,2.587541407
Salvia_sclarea,229.8368,7.350180864,2.180216124
Salvia_verticillata,279.18845,12.19774338,3.282782224
Salvia_viridis,329.2178,7.00641322,1.736462455
Sambucus_javanica,531.38,5.0853066,0.992032373
Sambucus_nigra,1101.39435,9.640469459,1.302681223
Sambucus_racemosa,1024.2338,8.80841068,1.237682663
Sambucus_williamsii,861.9383333,8.223591733,1.261143039
Sandwithia_guyanensis,364.5,6.105375,1.438052966
Sanguisorba_minor,276.36005,11.10138321,3.002968437
Sanguisorba_officinalis,181.0033333,4.775615217,1.596917674
Sanicula_europaea,263.5808,2.381452528,0.659623846
Sanicula_orthacantha,280.845,3.8531934,1.033948159
Sanicula_rubriflora,202.32675,2.808113521,0.882582514
Santalum_album,291.61125,10.83277472,2.852652553
Sapium,839.5525,21.89543,3.443377683
Saposhnikovia_divaricata,256.801975,6.68906833,1.831180048
Sapranthus_microcarpus,264.5,4.68165,1.294486153
Saprosma_ternatum,423.11405,6.541766327,1.430136886
Saraca_asoca,449.1978,59.45132883,11.2315289
Sarcandra_glabra,1521.9875,8.259155754,0.466586035
Sarcandra_glabra_subsp._brachystachys,1426.61,12.25434385,0.974133441
Sarcobatus_vermiculatus,127.6802,0.5745609,0.228657576
Sarcosperma_laurinum,383.645,7.3429653,1.685846425
Saribus_rotundifolius,166.745,8.087443382,2.676668613
Sassafras_albidum,144.6687962,4.044148306,1.782264586
Satureja_macrantha,318.78125,2.880507375,0.725494144
Saurauia_miniata,288,11.76192,3.116687663
Saurauia_tristyla,351.125,5.60044375,1.344011139
Saururus_speciosus,832,10.3168,1.01497781
Saussurea_alpina,385.59365,11.53934367,2.641638384
Saussurea_amurensis,353.78,3.1026506,0.741784128
Saussurea_glanduligera,508.805,3.6125155,0.720187101
Saussurea_globosa,515.205,9.4282515,1.867894868
Saussurea_graminifolia,345.845,0.830028,0.200707359
Saussurea_hieracioides,480.5,8.4568,1.734884905
Saussurea_japonica,752.72,4.8023536,0.787134071
Saussurea_manshurica,280.845,3.5835822,0.961601932
Saussurea_medusa,571.22,8.111324,1.526164515
Saussurea_mongolica,285.605,2.55045265,0.678649708
Saussurea_neoserrata,951.78845,5.313834916,0.774549446
Saussurea_nivea,277.925,3.29636055,0.832792451
Saussurea_pectinata,330.245,7.0606381,1.747177913
Saussurea_sinuata,426.32,4.8984168,1.066839745
Saussurea_tenerifolia,753.88445,4.810536675,0.78786615
Saussurea_variiloba,950.48,5.3036784,0.773600951
Sauvagesia_erecta,512,9.5744,1.902776993
Saxifraga_stolonifera,1168.86125,11.18600216,1.471311817
Scabiosa_amoena,448.2018,6.917098379,1.469259336
Scabiosa_crenata,451.8018,13.30556301,2.814949332
Scabiosa_persica,561.7952,10.33534629,1.960863331
Scaevola_plumieri,113.6568047,1.523239423,0.642512756
Schefflera_heptaphylla,321.1229333,6.263584053,1.328368097
Schefflera_minutistellata,228.33845,5.450438802,1.622008956
Schefflera_morototoni,288,19.584,5.189391799
Schefflera_sciadophyllum,300.125,8.703625,2.259229702
Schima_superba,437.9499333,9.882102461,2.373371567
Schisandra,3083.424,16.547114,0.549508247
Schisandra_arisanensis,2714.67,14.116284,0.532010858
Schisandra_chinensis,1508.75,11.67311172,1.094332988
Schisandra_henryi,3003,22.5225,0.93265807
Schisandra_propinqua,2856.123333,16.11142467,0.629606566
Schizophragma_corylifolium,738.72,10.96469655,1.319992135
Schizophragma_crassum,1034.16,17.18706351,1.648659158
Schizophragma_fauriei,825.84,21.23018909,2.286673556
Schizophragma_hydrangeoides,856.54,13.0198269,1.509357803
Schizophragma_hypoglaucum,784.16,14.17003801,1.69617848
Schizophragma_integrifolium,932.94,23.45333027,2.567156874
Schizophragma_molle,952.02,23.5095213,2.508724368
Schizozygia_coffaeoides,513,4.5144,0.723433605
Schoenoplectus_triqueter,637.245,11.597859,2.06602661
Schoepfia_jasminodora,384.1595,7.256798651,1.781855601
Schuurmansia_henningsii,430,37.926,2.552218799
Sciadotenia_sprucei,525,11.865,1.420766358
Sciadotenia_toxifera,441,7.2765,0.793235491
Scilla_bifolia,1441.845,6.84876375,0.811080952
Scilla_mischtschenkoana,2132.69805,4.455206226,0.433824855
Scirpus_radicans,489.845,4.0657135,0.826073588
Scleria_secans,450,4.95,1.049325548
Scleria_terrestris,602.045,9.21730895,1.689277401
Sclerolobium,307.52,10.45568,2.681185763
Sclerolobium_paniculatum,364.5,16.58475,3.906352834
Scleronema_micranthum,112.5,5.91975,2.509795923
Scolopia_mundii,32.5,1.68525,1.32215019
Scorzonera_laciniata,477.405,7.240801635,1.490234018
Scrophularia_oxysepala,364.5,12.148785,2.861510768
Scrophularia_umbrosa,238.9298,6.673309314,1.941410616
Scrophularia_variegata,438.08,6.1813088,1.328051851
Scutellaria_pinnatifida,218.8232,9.374385888,2.849754506
Scutellaria_viscidula,103.68,3.722112,1.643816167
Scyphiphora_hydrophylacea,1178,13.6648,1.125209368
Securigera_securidaca,270.28125,3.80772225,1.041522381
Securigera_varia,284.12335,4.336459599,1.127057191
Sedum_aizoon,669.4825,4.12460935,0.717131338
Sedum_maximum,987.75,6.785925,0.660292296
Sedum_spectabile,1023,3.5805,0.366713237
Sedum_spurium,429.0399245,2.459256847,0.533907891
Sedum_subulatum,339.82245,1.253944841,0.30588889
Senecio_crassifolius,347.68845,2.15566839,0.519874034
Senecio_praecox,366.1218,10.21479822,2.400646988
Senecio_vulgaris,780.125,7.20055375,1.159298045
Senna_alata,254.2624224,10.33604087,2.471815394
Senna_hirsuta,423.9877769,8.204163484,1.791715052
Senna_obtusifolia,241.9149478,4.693149987,1.356889202
Senna_occidentalis,449.1015586,32.76423034,5.321316453
Senna_siamea,359.8668,49.19379156,9.129569373
Senna_sophera,748.6631016,12.57754011,2.067111013
Senna_tora,364.5648,47.2111416,8.450955161
Serratula_centauroides,288,5.6736,1.50339733
Sesamum_indicum,138.78365,6.508046072,2.468951022
Sesbania_bispinosa,689.2485,9.91139343,1.163108179
Sesbania_grandiflora,559.0422,8.44153722,0.892803466
Sesbania_sesban,470.1996,43.97776859,6.972827228
Seseli_mucronatum,536.1248,15.34925302,2.236248126
Seseli_peucedanoides,411.845,9.17837767,2.033809772
Sherardia_arvensis,465.7352,7.873719291,1.640671752
Shorea,151.38,5.994648,2.190991743
Shorea_assamica,147.92,3.712792,1.372772198
Shorea_inappendiculata,134.64405,3.559450106,1.379433062
Shorea_laxa,137.61405,2.438245738,0.934668034
Shorea_multiflora,15.4625,0.192753,0.225128027
Shorea_pachyphylla,194.045,5.6855185,1.835397574
Shorea_patoiensis,101.24645,3.914795236,1.749566496
Shorea_robusta,142.805,10.196277,3.836906561
Sibbaldianthe_bifurca,302.58,10.408752,2.690852277
Sida_spinosa,222.605,13.000132,3.91824519
Sideritis_montana,407.2658,4.79799839,1.069134715
Sideroxylon_inerme,309.4535,8.2314631,1.250818878
Sideroxylon_lanuginosum,242,9.7768,2.473059515
Sideroxylon_montanum,139.445,4.8945195,1.863888352
Silene_conoidea,584.82,5.7838698,1.075520529
Silene_jeniseensis,752.33205,10.07974481,1.652555522
Silene_latifolia,780.7834722,13.33838432,2.14659061
Silene_latifolia_subsp._alba,595.125,7.82589375,1.442584145
Silene_persica,612.5,6.4925,1.179696297
Silene_ruprechtii,450,7.47,1.583527644
Silene_spergulifolia,450,4.68,0.992089609
Silene_viscaria,640.82,5.254724,0.933454569
Silene_vulgaris,557.7177778,9.314439852,1.566861383
Simaba_orinocensis,388.578125,7.813375,1.777493882
Simarouba_amara,459.045,5.967585,1.252513131
Simmondsia_chinensis,102.5312,1.28164,0.569179615
Sisymbrium_officinale,276.125,8.184345,2.214840051
Skimmia_japonica,392,2.94,0.667752621
Sloanea_chingiana,192.08,5.0248128,1.6303848
Sloanea_grandiflora,264.5,20.631,5.704515249
Sloanea_guianensis,204.8125,11.653375,4.375369556
Sloanea_guianensis?,242,15.73,4.547077373
Sloanea_sinensis,188.18,4.4429298,1.456444781
Smilax_aspera,565.2712577,9.658473231,1.321621992
Smilax_bona-nox,392,4.0376,1.483142946
Smilax_canariensis,1010.16,17.879832,1.719925442
Smilax_china,342.6203333,3.830814583,0.893144699
Smilax_discotis,224.72,1.2898928,0.386940386
Smilax_ferox,414.72,7.423488,1.639237292
Smilax_trachypoda,372.645,2.0197359,0.470498497
Smilax_trinervula,186.245,1.9816468,0.65297303
Solanum_americanum,624.3694444,10.37857556,1.797994064
Solanum_argenteum,336,9.3744,1.547683431
Solanum_dulcamara,344.4513224,8.031115115,1.778182843
Solanum_lycopersicum,474.32,15.0264576,3.102645779
Solanum_punctulatum,91.125,5.7591,2.712983507
Solanum_salviaefolium,302.985,12.9695175,3.3754895
